,index,taste,temp,freshness,wait,clean,friend,location,parking,view,overall,pca1,pca2,pca3,fa1,fa2,fa3
696,697,7,7,7,4,4,5,6,6,7,6,-1.3145946257162493,0.25298434960395016,2.027866813444442,-0.6452201863330416,0.12521919157455627,1.0442961176323837
697,698,7,9,8,6,6,4,6,5,6,6,-3.275311756661806,2.0270985042424976,1.4840455301119995,-1.6075476795261865,1.0032678095746677,0.7642167081112313
698,699,5,6,4,5,8,5,7,7,7,6,2.107002995167338,1.2967335356288086,-0.9018948155602794,1.0341362018334759,0.6417708340718603,-0.4644511870495027
699,700,7,7,8,4,5,4,7,9,7,6,-1.852358335200123,-1.550095785468063,0.7119951020949972,-0.909155210442138,-0.767169445247267,0.3666671930800025
700,701,5,6,5,5,6,4,9,9,9,6,1.7153536644694158,-2.566565455995164,-1.4944348013179978,0.8419135025064878,-1.2702584218539668,-0.7695807487989182
701,702,7,7,8,4,5,5,6,7,6,6,-1.9815871570627184,0.6658123795260242,1.5788431072671623,-0.9725821396930654,0.32953276367136886,0.8130597060936915
702,703,7,9,7,5,5,6,7,9,7,7,-2.4030562435074843,-0.5501177240401222,-0.6930715039606308,-1.1794384520282883,-0.27226621844008053,-0.35691021518473726
703,704,7,9,7,5,5,3,8,8,6,7,-2.418056631546018,-1.1063859488749148,1.2591207971717358,-1.1868029386100734,-0.547567458813837,0.6484026842410487
704,705,7,7,6,5,5,4,7,8,7,6,-0.5981963029589275,-0.7668461496161697,0.6950102750929946,-0.29360691591520616,-0.37952111655238485,0.35791083851558525
705,706,6,8,5,5,6,7,5,6,6,6,-0.2746999882151544,2.97531592046638,0.3579077557949102,-0.13482484934321384,1.4725499573098737,0.18430578524516505
706,707,7,9,7,5,7,4,6,6,5,6,-2.648428845310858,2.1999763373763597,1.4451215442082015,-1.2998707171159867,1.088822272212816,0.7441795503884575
707,708,7,7,8,5,6,6,8,9,8,7,-1.8287876172330817,-1.046667370796378,-1.859694731165554,-0.8975823454179834,-0.5180304631957475,-0.9576857649927161
708,709,5,6,5,6,7,7,7,8,8,6,1.5442661136502458,0.99050565893192,-2.5541484105903574,0.7579446105141046,0.4902088653362286,-1.3153146954421673
709,710,5,5,6,4,3,3,6,5,7,5,1.4711516247977559,-0.25353366515227654,3.8985944412755296,0.722050265659849,-0.12545419647112463,2.0076676148224997
710,711,6,6,7,6,6,6,8,9,10,7,-0.0701886356652413,-1.736558774271617,-3.008181823274891,-0.03444475793524463,-0.8594709061251831,-1.549120762761288
711,712,6,7,6,4,4,6,6,9,7,6,-0.09575671422058535,-0.6710783588047409,0.5105879954675226,-0.04699945961679807,-0.33212420291348865,0.2629534960472642
712,713,6,8,3,5,7,6,8,8,9,6,1.235725780241906,-0.6703030329349996,-2.350895114026958,0.6065025075681999,-0.33176482004102914,-1.2106354088174442
713,714,5,5,5,6,7,5,7,7,8,6,2.1086452675211427,0.7098874866967712,-1.1914935158965143,1.034942640552864,0.3513342613575013,-0.6135893991271681
714,715,6,6,5,5,7,6,5,6,5,6,0.8618354148882006,3.5607846399527023,0.7922715012469104,0.4229918221158544,1.7623108930904126,0.40798729751292484
715,716,7,8,8,6,5,6,7,9,8,7,-2.433111820001434,-0.7814006604300384,-1.4712284710383623,-1.1941886377729491,-0.3867311269163057,-0.7576424831954266
716,717,7,7,7,5,5,5,7,9,7,7,-1.2114839120305678,-0.855334996933151,-0.16363362293116526,-0.5946099321539319,-0.42332067069898793,-0.08426341856404715
717,718,7,7,7,4,4,5,8,9,9,7,-1.0922060152041844,-2.9440496131818255,-0.3743233887059863,-0.5360677472585726,-1.457074687825883,-0.1927479650188858
718,719,7,7,5,4,4,2,8,9,7,6,0.15583309201753637,-2.9982835478573153,1.9528380710095563,0.07647194228919937,-1.4839024234156262,1.005666815866739
719,720,8,8,7,5,6,6,6,7,5,7,-2.4654640555146634,2.1762964776356832,0.5987246788429916,-1.2100776598182101,1.077096434338154,0.308313782954917
720,721,6,7,6,4,4,4,9,10,8,6,0.0768944811385522,-3.578967294363206,-0.10320976993229172,0.03773998474249071,-1.7713110460468822,-0.053133613908240784
721,722,6,5,7,5,6,4,7,7,7,6,0.3561747591261199,0.13998587824052888,0.5560787084599718,0.17481191528544646,0.0692851581221606,0.2863619222297015
722,723,6,6,6,5,5,5,5,5,4,5,0.2244583941524071,3.429642490951735,2.9954058488036512,0.11016145976315783,1.6974192403663366,1.5425305899948722
723,724,7,8,8,7,8,7,9,10,10,8,-2.377112998882967,-1.3267100487463903,-5.545988379911479,-1.1666976892653693,-0.6566450104623828,-2.856028862984033
724,725,5,7,5,6,7,4,7,8,6,6,0.9064638102057389,0.8505681520618609,-0.265468942791819,0.44490509220341345,0.420965622782201,-0.1367195959637791
725,726,6,7,6,3,4,3,8,9,7,6,-0.013111112790637171,-2.881419344430666,1.8161219322050104,-0.006438012879107801,-1.4260700872194663,0.9352693615014324
726,727,6,7,7,4,6,5,6,6,4,6,-0.9734133314303318,2.6023659758808524,2.228246464471525,-0.47775796140697796,1.287970278607139,1.1474725142850013
727,728,8,9,7,4,4,3,8,9,6,7,-2.82439379752117,-2.234457807878964,1.7937303150116959,-1.3862443508125566,-1.1058724367035087,0.9237227490039317
728,729,4,6,6,5,5,4,7,8,7,6,1.4207065514067054,-0.6261099434496238,0.6985134249495025,0.6973043254986165,-0.30986745032668755,0.3597172532141487
729,730,6,7,5,4,4,6,6,7,6,6,0.45945478821085506,0.7979466204115742,1.598916160273961,0.225499824537293,0.3949273516752287,0.8234005979769689
730,731,7,9,8,5,6,5,9,9,9,7,-2.9566091627799906,-2.434639104194115,-2.0694973638576535,-1.4511222184262313,-1.2049684519619626,-1.0657275384055265
731,732,5,6,4,6,8,6,9,9,9,7,2.2915003838447294,-0.771309327235715,-3.851874387251499,1.1246926205726064,-0.38176405703338984,-1.9836026022028859
732,733,5,5,7,5,6,6,7,7,8,6,0.8514440570133084,0.4164879903648604,-0.8497502865347678,0.4179024623565853,0.20612254506528746,-0.4375949153597483
733,734,6,8,6,5,8,4,7,8,6,6,-0.8371548611582428,0.8257769084047609,-0.39250837975204156,-0.410878671840895,0.4086902823471459,-0.20213619728841822
734,735,5,5,6,4,6,5,7,8,5,6,1.4646786642591296,0.914679355490766,0.8915465840553388,0.7188785126223449,0.45269052927189657,0.4591226559045595
735,736,6,7,6,6,7,7,7,7,7,7,-0.2275530041277284,1.8848961673508862,-1.842240491761498,-0.11168086205874271,0.9328623109635109,-0.9487126718619325
736,737,6,4,6,6,7,5,9,10,10,7,1.8061991861748838,-2.4997711421818103,-3.5914108398195865,0.8864960364254957,-1.2372081015246168,-1.8494637662153253
737,738,5,6,4,7,8,8,7,7,8,6,2.1200376669563865,2.4968736969307614,-3.577440939315424,1.0405376674988576,1.235735318967413,-1.842292159855392
738,739,6,8,6,4,5,7,9,10,7,7,-0.5772586282202989,-1.562249877686602,-1.7247386645853537,-0.28331840184495166,-0.7732127773879071,-0.8881801213061921
739,740,5,5,5,5,6,5,7,8,8,6,2.176902332104838,-0.3852976106263068,-0.6598402070385716,1.0684423740582605,-0.1906941293797914,-0.33979114058590065
740,741,6,7,5,3,3,4,7,8,6,5,0.5681235591987509,-1.4553046033650396,2.8436888486333007,0.2788329809575585,-0.7202497562858743,1.4644326513062094
741,742,6,7,6,5,6,4,6,6,5,6,-0.3065358165375045,1.983265654297944,1.9685222631300225,-0.15045163657955143,0.9815708057620453,1.0137193908485989
742,743,7,8,7,3,4,3,6,6,7,6,-1.9038965814875957,-0.8514076496594221,3.4088731966496115,-0.9344546558333007,-0.4213599484404528,1.755481949828807
743,744,5,4,5,3,3,4,6,6,4,5,2.6768423825352037,1.0654718513778525,4.642874433819505,1.313808297627811,0.5273422160961062,2.390950759662476
744,745,5,6,4,5,6,4,7,8,7,6,2.2051357199772403,-0.25980594151753716,0.23902158230446666,1.0822979588949682,-0.12858077104520926,0.12309285154656649
745,746,6,6,5,6,6,6,7,6,8,6,1.0358916960065652,1.12477494341215,-0.8761506813573129,0.5084218068854544,0.5566703818392295,-0.4512012970659599
746,747,7,8,9,7,8,7,6,6,5,7,-3.3860321871834156,4.28925076111036,-1.3392371534362921,-1.6618846991439895,2.1228344477206527,-0.6897027214507786
747,748,5,4,6,4,6,4,7,8,7,5,2.107808992098568,-0.5028595982003559,0.6216444259541819,1.034529676108998,-0.2488752753581968,0.32014007600165245
748,749,6,5,6,7,8,6,6,7,6,6,0.8680805100486112,3.1332706308693017,-1.4955969761212433,0.4260606968714941,1.5507181520301863,-0.7702101003664977
749,750,5,6,5,6,6,7,7,7,7,6,1.5192198619565331,1.6261095631488376,-1.3312115496422372,0.7456504141875089,0.8047869397441789,-0.685544664765201
750,751,6,6,6,6,5,6,7,8,6,6,0.4423608038454593,0.9055554911654036,-0.295468185930161,0.21711347534169326,0.4481783344163152,-0.1521680283223598
751,752,5,6,7,4,4,4,6,6,6,5,0.20770692466346238,0.5065875587864597,2.9325046308713443,0.1019475967156518,0.2507377326531568,1.510156240026527
752,753,5,5,5,5,7,5,9,10,7,6,2.2641708341760673,-1.1653556844364634,-2.02924181939581,1.1112769199755574,-0.5767791582933884,-1.0449957612660643
753,754,8,10,8,5,6,6,8,8,9,7,-4.098808277349059,-1.28486063876367,-1.9464435207126551,-2.0117272768845784,-0.635916473610351,-1.0023610272775747
754,755,7,8,8,4,4,6,8,10,9,7,-2.3006137869649166,-3.07461438162244,-1.2453390635327062,-1.1291585677874814,-1.5216981467410473,-0.6412940554619281
755,756,8,9,7,6,6,6,8,8,7,7,-2.9081598444432917,0.13285271542903962,-1.5180378791838496,-1.4273517309146773,0.06574139151308381,-0.7817591325041567
756,757,7,8,6,5,6,5,7,6,8,6,-1.2698172831000212,0.31297555094900054,-0.02230930095425312,-0.6232402256909982,0.1548972106014491,-0.011492545927114513
757,758,7,8,7,6,6,8,8,10,9,7,-1.7276212623098839,-0.9957804050038424,-3.9867681546252456,-0.8479269619233064,-0.49285307026608366,-2.053067314637988
758,759,7,7,6,5,7,7,7,8,7,7,-0.6655880189506347,1.1123874208889584,-1.796189240663035,-0.3266788987252745,0.5505289973119735,-0.9249866630320737
759,760,5,5,4,5,5,5,7,8,6,6,2.8072826458895475,0.35119886204150014,0.628741429588209,1.3778342524039704,0.17381745508256088,0.32378438252922354
760,761,6,7,3,6,8,5,6,6,6,6,1.5850032364394846,2.8976574391508048,-0.2515969114287211,0.7779270203000771,1.4341107871810028,-0.1295802561977661
761,762,6,8,7,6,7,5,7,6,8,7,-1.475435720097777,0.9631894474957728,-0.9108683893940276,-0.7241489184332505,0.47670037254848713,-0.4690837378757594
762,763,5,6,6,5,6,5,8,8,7,6,0.9508301601081062,-0.2933923736211237,-0.588052235581616,0.4666812443595856,-0.1452143050766519,-0.30283059139089774
763,764,7,8,8,5,6,5,7,8,7,7,-2.517067568571643,-0.10761749412832301,-0.3367243109898508,-1.2353956595317086,-0.05326269748250538,-0.173406028718545
764,765,7,7,7,6,6,7,8,9,6,7,-1.2345913531151398,0.7183391774129936,-1.948355193863654,-0.6059475150322563,0.355505758955156,-1.0033588334765784
765,766,7,7,8,4,6,6,8,9,8,7,-1.8256334225128013,-1.3302452186555267,-1.4757052260065155,-0.89603483321604,-0.6583811748501348,-0.7599343592206236
766,767,6,7,7,4,5,4,6,8,5,6,-0.8502343549267167,0.41022259451758947,2.1462260013881505,-0.41730200801889006,0.20304059908211924,1.1052465222041041
767,768,6,6,6,2,5,3,7,6,6,5,0.39216355899145705,-0.48477497184845963,3.4363617430642157,0.19247106435262842,-0.23991926789978074,1.7696413907753192
768,769,6,6,4,5,5,5,7,8,7,6,1.760907332167415,-0.2588867006003338,0.2258417306036352,0.8642605263571466,-0.12812676063969142,0.11630558380733552
769,770,4,5,3,5,4,7,7,8,8,5,4.002949496138865,-0.24117119267805082,-0.6689583222718434,1.9646823496745367,-0.11936474491589663,-0.3444832466853829
770,771,5,6,5,7,7,6,6,7,5,6,1.4012739712288826,3.3254550642572167,-0.6158274564430706,0.6877611405861402,1.6458386950750437,-0.31715698841649204
771,772,8,8,8,4,6,4,6,7,7,6,-3.0583283135338726,0.021920814286016,1.1920794689654373,-1.5010595789099472,0.010857950391220077,0.6138899813326498
772,773,6,6,6,4,6,6,8,10,10,7,0.614885398779548,-2.7379447813762545,-2.568042168442185,0.3017915650921869,-1.355082543180868,-1.3224412303590392
773,774,7,8,8,6,6,5,8,8,7,7,-2.482474069085188,-0.20336754244211974,-1.0169830914961833,-1.218415571406764,-0.10065617945986792,-0.5237298994904053
774,775,6,7,7,5,5,5,9,10,9,7,-0.5813111129909768,-3.107393924194339,-1.8869911079784254,-0.2853075410503922,-1.5379259332575048,-0.9717349011092341
775,776,7,6,6,7,8,7,8,8,7,7,-0.07072640034312296,1.697854254100064,-3.3366240162673426,-0.034715142976138924,0.8402817959956931,-1.7182841621456404
776,777,6,7,5,5,5,5,6,7,6,6,0.4259347507415529,1.0477184656725484,1.2310627157977714,0.2090485991652913,0.5185474657717194,0.6339582661657229
777,778,6,6,7,4,4,5,6,6,7,6,-0.24488023246831062,0.32794703240855416,2.0372823812649847,-0.12019123633497884,0.16231968349549625,1.0491461447741781
778,779,5,5,4,5,5,5,7,8,8,6,2.853960804941161,-0.7190468976329595,-0.15822683273985336,1.4007447003064495,-0.3558699925200636,-0.08147316063096369
779,780,7,8,7,5,7,4,7,8,7,7,-1.902072787332097,-0.11960967119102905,-0.3075331427497803,-0.9335536709176269,-0.05919749394254031,-0.1583730307357855
780,781,6,7,6,5,5,6,7,8,6,6,-0.14960516412335245,0.5799017221826217,0.07614954242631752,-0.0734268167465465,0.28700371799336655,0.03921154408632273
781,782,6,6,8,8,8,7,6,6,6,7,-1.0556521224522903,4.176558158595984,-2.0818683375790377,-0.5181145313223076,2.0670616333610914,-1.0721371142758473
782,783,7,8,7,5,5,6,7,8,8,7,-1.818002022308246,-0.5871205458319103,-0.7332893952795092,-0.8922910206262703,-0.2905800226280595,-0.37761995023757206
783,784,5,6,5,6,6,7,7,8,7,6,1.5526248829721936,1.1700654262270291,-1.67210601268483,0.7620460110269136,0.5790809248994072,-0.8610918679290499
784,785,6,8,7,6,6,7,7,8,9,7,-1.3562527618903601,-0.060846588446604385,-2.5069718347504386,-0.6656516989271336,-0.030122521588441933,-1.2910191196382677
785,786,4,4,3,5,6,5,7,7,7,5,4.480593872788446,0.7244597400082721,0.11006417010303826,2.199111906833959,0.3585477033829558,0.056682709343662506
786,787,6,8,7,5,6,2,8,8,7,6,-1.3553690015212951,-1.6003521485057148,0.891188294511096,-0.6652224778308298,-0.7920412882521057,0.4589330137635959
787,788,4,4,5,3,3,4,7,8,8,5,3.349350667435334,-2.333549076306658,2.087923498748884,1.6438891331463465,-1.1549123152780572,1.0752469957930209
788,789,6,7,7,6,8,7,8,8,8,7,-0.8101196822158488,0.8481505414255551,-3.374501735614134,-0.39760476718939924,0.4197442418259494,-1.7377790915605795
789,790,5,6,4,4,4,4,8,10,8,6,2.3995824281568927,-3.08104906431472,0.22858528834998823,1.177732737981946,-1.5248747582984699,0.1177367262771476
790,791,5,5,4,7,8,7,8,7,6,6,2.707559370899333,2.8404983664156136,-2.56967584810775,1.3288955355074403,1.405800215910819,-1.3233321184376925
791,792,6,6,6,5,5,5,7,7,7,6,0.43678106317461823,0.1535297852505382,0.5406259785317845,0.2143735259494618,0.07598765200935724,0.2784049389273583
792,793,5,7,3,4,4,4,7,7,8,5,2.3118601322026526,-1.3538508529645141,1.5482212835797218,1.134676244630801,-0.6700406238031044,0.7973028914269653
793,794,6,6,6,6,6,6,7,7,5,6,0.3539188544562374,2.2522856204665627,-0.04964785846503369,0.17370603008700033,1.114699737300533,-0.025586109511441114
794,795,6,6,7,5,6,5,7,8,7,6,-0.20687238864604407,0.03123493533538252,-0.30188185880952645,-0.10153320345932225,0.01545750030485766,-0.15546024419142765
795,796,6,6,5,4,4,2,8,9,7,6,1.2255474852654755,-2.923320865052711,1.9622536388300986,0.6015008922872626,-1.4468019314946863,1.0105168430085332
796,797,7,8,6,5,7,5,9,10,8,7,-1.0923996594716638,-1.9142936765420029,-2.4669839705607086,-0.5361592621436523,-0.9474435718030039,-1.27042034451507
797,798,5,6,6,4,4,4,7,7,8,6,0.9708984229260396,-1.3772164084472855,1.5214277377106167,0.4765269435685636,-0.6816041223281277,0.7835029527246359
798,799,7,9,9,4,7,5,7,8,5,7,-3.832770168428391,0.9707237835700077,0.32024830539597177,-1.8811487257706156,0.48042599683744264,0.1649131068953877
799,800,6,7,6,6,6,7,7,7,6,6,-0.21919423480578046,2.064455934645995,-0.9601980938559704,-0.1075794615459336,1.0217343705266895,-0.494489844348815
800,801,6,6,4,6,7,6,7,7,7,6,1.6596204126372323,1.5812306244051606,-1.2990641724201493,0.8145512570937108,0.7825755561317653,-0.6689898605608261
801,802,8,7,9,5,7,6,5,6,6,7,-3.240576625347052,2.8305570134880247,0.34010758101546723,-1.590505856775409,1.400906885824335,0.17513460892499996
802,803,5,7,5,3,5,2,6,7,7,5,0.9341724685629651,-1.1897806936228934,3.1166843682428365,0.45849872711026846,-0.5888278795740793,1.6050198895898098
803,804,6,5,5,5,6,6,8,9,6,6,1.7254506516180403,0.20605846941272354,-1.011773801542724,0.8468610663202039,0.1019687843899632,-0.5210345892615851
804,805,7,8,6,5,6,6,7,7,7,7,-1.2610833477089,0.7814234090047172,-0.47441396025716026,-0.6189527640968234,0.3867371813540198,-0.24431410740474024
805,806,7,6,7,5,5,6,7,8,7,6,-0.6511007764558691,0.03215417625258593,-0.3150617105103579,-0.3195706359971437,0.015911510710375547,-0.16224751193065862
806,807,7,7,7,5,6,4,7,7,7,6,-1.308659796810911,0.0229472743122916,0.534291363836869,-0.6423048390027998,0.011360761432659135,0.2751400617244972
807,808,5,4,4,3,3,3,8,8,8,5,3.5591967611705235,-3.1133190237654014,2.3123598673651746,1.7468742008434857,-1.5408395567603543,1.1908233909306523
808,809,6,6,7,6,7,6,6,7,4,6,-0.3842263921126272,3.5004856834833906,0.13849217374757314,-0.18857912043931596,1.732463517873867,0.07129714711348327
809,810,4,5,4,6,6,7,7,7,8,6,3.2576339587188476,1.18776319165168,-1.7022250054285044,1.598880289920952,0.5878395089616683,-0.8765994851815873
810,811,6,7,6,4,4,6,6,7,8,6,-0.13922767672609968,-0.2941129647983538,0.798892790388677,-0.06833542934436794,-0.14555589702525734,0.4114191307948685
811,812,6,8,7,5,6,5,6,6,5,6,-1.5483486093138974,2.308745022779138,1.4384010513458954,-0.7599380539478652,1.1426533616916528,0.7407205035694056
812,813,5,5,4,4,5,4,7,9,7,5,2.8685129472500277,-1.312915117716982,0.7830466679649691,1.4078854966905485,-0.6497852570139406,0.4032629434512437
813,814,7,9,7,5,6,3,8,10,9,7,-2.3129271997850314,-3.2682797496881,-1.0916787891470399,-1.135202697541594,-1.617538995669183,-0.5621720927599541
814,815,5,7,7,3,2,3,9,10,9,6,-0.0026509342508400195,-5.487090426138619,1.3530951484308154,-0.0012956749584987905,-2.7156702857203627,0.6968345318001476
815,816,7,6,6,6,8,7,6,6,5,6,-0.2565557951192472,4.155266232104882,-0.8913387720004686,-0.12592447300926,2.0565189488969735,-0.4590358768861273
816,817,5,5,4,5,5,5,7,8,7,6,2.8306217254153543,-0.1839240177957297,0.23525729842417784,1.38928947635521,-0.09102626871875136,0.12115561094912994
817,818,6,6,5,3,3,2,7,8,6,5,1.1659077340853081,-2.1919669125219974,3.865449280284552,0.5722266078357222,-1.0848303751093737,1.99061074445736
818,819,6,6,6,6,6,7,6,6,6,6,0.3047732126609159,2.9419038888643816,-0.31066257866352376,0.14958514557795685,1.4560084837717726,-0.15999834282178838
819,820,5,6,5,6,7,6,10,10,8,7,1.7256512444005048,-1.448935418570828,-3.620050835293079,0.8469715164675682,-0.7171380070445945,-1.864223366875298
820,821,6,6,5,6,7,5,8,8,8,7,1.110083589495599,-0.20044722920258662,-1.8380728221069436,0.5448368877210932,-0.09921643903996025,-0.9465590944325791
821,822,7,7,5,4,5,4,7,9,7,6,0.0837235367655814,-1.4846543088616582,0.7511604247666622,0.04108189491028203,-0.7347820419536821,0.3868389651457418
822,823,5,5,5,5,6,6,7,8,8,6,2.1755703260061052,0.004071504513988425,-1.1645345344629172,1.0677894627642703,0.0020081324162388174,-0.5996942704797711
823,824,6,7,4,5,6,6,7,7,7,6,1.0993522935161752,0.9000137428802577,-0.43888817732217417,0.5395675894695198,0.44542927547068295,-0.22601623221911965
824,825,8,8,9,4,5,4,8,9,8,7,-3.5063465787040884,-2.561323069818311,-0.00022897979409222254,-1.720947037946214,-1.267653655699131,-0.00010799466356631223
825,826,6,6,6,5,6,6,7,7,8,6,0.4270902877539377,0.3633391330957245,-0.8461107467980887,0.20961921414266235,0.17981785424220897,-0.4357210184796297
826,827,7,9,8,5,7,4,6,6,6,6,-3.27045038977362,1.6430396320036615,1.0385823054869485,-1.6051611949488873,0.8131827473136422,0.5348268547864508
827,828,6,7,7,5,6,3,8,9,8,6,-0.7048367443894683,-2.160074129000825,-0.33551285031731326,-0.3459367640439925,-1.069064860333598,-0.1727742575108071
828,829,5,6,6,5,5,4,6,7,6,5,0.8516205260996562,0.711498207801389,1.732117503485438,0.4179847586732045,0.35214989479876757,0.8919874991794747
829,830,6,7,6,3,4,3,9,9,9,6,0.07131474046771125,-4.330993000278071,0.7328843945296539,0.03500003535025928,-2.143501728453841,0.3774393533414773
830,831,6,8,7,6,6,5,9,10,10,7,-1.187944239722297,-3.0454517647539325,-3.165394787845552,-0.5830442580553279,-1.5072711859348578,-1.630080967757854
831,832,6,7,7,5,5,4,8,8,7,6,-0.7312150021819135,-1.135101109643612,0.3827296832064618,-0.35888387166457836,-0.5617845241296174,0.19709264327228904
832,833,7,7,6,4,5,5,7,9,7,6,-0.5629690933217195,-1.1170990192568313,0.23341098978509492,-0.2763167181678485,-0.5528755812555136,0.12021191122995831
833,834,6,6,7,5,6,2,7,8,8,6,-0.17953729082403944,-1.671995289922733,0.8187169922994789,-0.08811924562611169,-0.8274930088845452,0.4216203739100899
834,835,6,6,6,6,7,6,6,6,6,6,0.27440736991189396,2.9080978862662072,-0.2945265179806751,0.13468143240789854,1.439277886213876,-0.15168926886094203
835,836,6,7,4,4,6,3,8,8,8,6,1.2009943012808557,-1.92216636333176,0.42853644055598306,0.5894522566709663,-0.9513221538496288,0.22069612349087353
836,837,4,4,3,6,6,7,7,9,9,6,4.588263866953634,-0.19555821537006546,-2.752071178317939,2.251960213625323,-0.09679653866276457,-1.4172269057040556
837,838,7,6,6,4,4,4,7,9,7,6,0.06518092431385972,-1.8199553258156143,1.2390353607534974,0.031980621880373775,-0.9007256025211161,0.6380809304202626
838,839,9,9,9,4,6,5,9,10,9,8,-4.514599032150312,-3.261848437872482,-2.0335450113343945,-2.215807102584783,-1.6143741538637402,-1.0472036473759652
839,840,8,9,8,6,6,6,5,6,4,7,-3.8035908316608062,3.7664794917677136,1.2199561588780892,-1.8668370992120091,1.8641213724039516,0.6282150595412119
840,841,7,8,7,8,10,8,6,6,6,7,-2.1398537581949952,5.181828720427752,-3.572411435552257,-1.0502517440485015,2.564578628041749,-1.8397262925190565
841,842,6,6,6,5,6,4,6,7,6,6,0.34532844669305457,1.034174558662539,1.2465154457259584,0.169486988501276,0.5118449718845228,0.641915249468066
842,843,5,6,6,5,5,7,8,9,9,6,1.0599471768256694,-1.3965071524789223,-2.2367453490594653,0.5202380909775375,-0.6911749081701215,-1.1518475415696507
843,844,7,8,8,5,6,6,6,6,6,6,-2.646296390434239,2.1082906708657645,0.5301236941823142,-1.298822588782636,1.0434395114361306,0.2729864842951438
844,845,5,5,4,5,6,4,5,6,4,5,2.587933213644121,3.058382685307293,2.7061732293788934,1.2701736969988475,1.5136747220803322,1.3935903359774906
845,846,6,7,4,4,6,4,7,8,8,6,1.1619146009753882,-1.1534693520185197,0.22011138847893139,0.5702717450500883,-0.5708756984218489,0.11336545859677087
846,847,5,5,5,2,3,1,5,5,5,4,2.0410587971660012,-0.12804010976829117,6.772254751674876,1.0017587662064895,-0.0633327010397238,3.4875306183362933
847,848,6,7,6,3,5,5,6,5,6,5,-0.27992752583777586,1.3708372182624,2.667775544643812,-0.13739327189377143,0.6784622710546271,1.3738315600156923
848,849,6,8,6,5,6,5,8,8,8,7,-0.6906653163031179,-0.9455538573865908,-1.0033237113687499,-0.338980285977421,-0.46798242556746567,-0.5166812234761956
849,850,6,6,6,5,4,4,8,8,10,6,0.6109808719209211,-3.032143115038321,-0.2837375591843533,0.29987193072751217,-1.5006676539052648,-0.14610385814964486
850,851,5,5,3,6,8,4,6,7,7,6,3.3079138990167154,1.6341599111797087,-0.4594938335878968,1.6235475066729579,0.8087831834283901,-0.236631240542634
851,852,6,8,6,6,6,6,7,8,7,7,-0.7562382908546724,0.6418438816230281,-1.202254137440809,-0.37116353375148214,0.31765846531601377,-0.6191345225622972
852,853,5,6,6,5,6,8,5,5,6,5,0.710036916618915,3.915953950921253,0.2028401284790384,0.3484976950274971,1.9380868295423157,0.10444779499843482
853,854,5,6,5,5,5,5,8,10,10,6,1.7647159135531703,-3.144598573983083,-1.9486801808601768,0.8661404361403024,-1.5563333693104047,-1.0034933325039395
854,855,5,6,7,5,6,7,9,9,9,7,0.4206363981960817,-1.4420857616452147,-3.034627998705478,0.20646336505623672,-0.713743238661599,-1.5627379865243558
855,856,6,6,6,7,7,8,6,7,7,6,0.3253332635356156,2.9792469476469083,-2.4222832721950285,0.15967891840861873,1.4744833828142396,-1.2474229091647178
856,857,8,9,8,4,4,6,7,7,7,7,-3.5549690965181857,-0.33187099781421386,0.8511662954498855,-1.7448123565331257,-0.16424895289329808,0.4383275350477794
857,858,5,8,4,6,5,6,6,7,6,6,0.9462832417808634,1.7332900947647982,0.3401060049870316,0.4644472188711944,0.8578489227038155,0.17513401493664796
858,859,5,4,4,6,7,7,6,7,7,6,3.2853752682687962,2.4669662396466383,-1.4857018798740984,1.612487499761079,1.2209464082490469,-0.7650986649497244
859,860,5,5,6,7,8,7,6,7,4,6,1.2946645754571122,4.6257722673650274,-1.2162792501995436,0.6354384833829045,2.2893844485812194,-0.6263774933217962
860,861,4,5,4,4,4,6,7,7,7,5,3.305330972427843,0.055235035546075395,0.9410489969609428,1.6222862505956865,0.02733621918190835,0.48462333970260935
861,862,7,7,4,3,4,1,6,5,7,5,0.5965644443490052,-1.0665843452881665,4.8106934140151205,0.2927804795578783,-0.5278471491255956,2.477379018209546
862,863,7,8,7,5,6,3,7,8,7,6,-1.86904293238561,-0.8645418988734453,0.6857194514160618,-0.9173441351595878,-0.4278714199767043,0.3531241550911087
863,864,7,8,5,5,6,4,6,7,5,6,-0.6974845647812148,1.474072660107,1.6312673398241087,-0.3423392879540697,0.7295601000941951,0.8400460845648684
864,865,5,5,6,6,6,7,5,6,4,5,1.290061752650506,4.466440227516391,0.7819905268323751,0.6331760473466527,2.2105406169270863,0.402681692479961
865,866,6,6,5,5,5,5,6,7,4,6,0.9743767543790314,2.1600401464706414,2.0304027549283936,0.4782259555529953,1.0690588181429053,1.0455876426893198
866,867,4,4,5,4,4,4,7,8,6,5,3.2678204648156854,-0.6241623562309287,2.0023439891764108,1.6038745485778751,-0.30890249178291185,1.0311590772480916
867,868,8,8,9,7,7,6,9,10,8,8,-3.5107161575355086,-1.056097103970786,-3.7758664219927787,-1.7230854489018297,-0.5227038771441624,-1.9444762517972487
868,869,7,7,8,5,6,5,9,9,10,7,-1.7430297578760008,-2.8856101417840785,-2.4382379414165647,-0.8554913858946261,-1.428164366226152,-1.2556126432588004
869,870,5,6,5,5,6,4,7,7,8,6,1.5497091544988182,-0.3606985099684268,0.17337680662580654,0.7606118842226631,-0.1785142810996113,0.08928735910840878
